,k,destRegion,originRegion,migrations,originPop,destPop
1222,0,Tajikistan,Caribbean,0,41724731,7641630
1223,0,Tajikistan,BritishIsles,0,68013843,7641630
1224,0,Tajikistan,AustrailiaNewZealand,0,26490126,7641630
1225,3.43E-10,TurkishMiddleEast,CentralAmerica,3.2,160556595,103089615
1226,7.54E-08,TurkishMiddleEast,BritishIsles,315.1,68013843,103089615
1227,1.34E-09,TurkishMiddleEast,IndianSubcontinent,85.9,1602003617,103089615
1228,0,TurkishMiddleEast,Melanesia,0,8983311,103089615
1229,4.71E-09,TurkishMiddleEast,Tajikistan,3,7641630,103089615
1230,2.36E-09,TurkishMiddleEast,Portugal,2.8,10652321,103089615
1231,6.05E-07,TurkishMiddleEast,GermanEurope,3934.1,113855625,103089615
1232,3.32E-09,TurkishMiddleEast,Japan,24.4,128551873,103089615
1233,5.36E-08,TurkishMiddleEast,RussianAsia,188.1,55514817,103089615
1234,4.38E-07,TurkishMiddleEast,EasternEurope,6456.2,294540681,103089615
1235,0,TurkishMiddleEast,ArabicWestAfrica,0.2,3609543,103089615
1236,1.55E-07,TurkishMiddleEast,PersianMiddleEast,930.2,103370678,103089615
1237,7.36E-09,TurkishMiddleEast,Canada,17.7,34168668,103089615
1238,2.14E-08,TurkishMiddleEast,TurkishMiddleEast,128.6,103089615,103089615
1239,3.81E-10,TurkishMiddleEast,SpanishSouthAmerica,4.7,198483935,103089615
1240,1.84E-08,TurkishMiddleEast,ItalianEurope,76.8,66998485,103089615
1241,0,TurkishMiddleEast,Madagascar,0.1,21151640,103089615
1242,7.76E-10,TurkishMiddleEast,SoutheastAsia,21,597327771,103089615
1243,5.21E-07,TurkishMiddleEast,BalkanPeninsula,1060.9,29503649,103089615
1244,3.78E-08,TurkishMiddleEast,NorthAfrica,407.8,204310190,103089615
1245,0,TurkishMiddleEast,Somalia,0.3,12053223,103089615
1246,-1.93E-10,TurkishMiddleEast,EastAfrica,-3.3,313782635,103089615
1247,1.33E-09,TurkishMiddleEast,Korea,6.7,74144454,103089615
1248,6.71E-07,TurkishMiddleEast,ArabicMiddleEast,4879.2,129648409,103089615
1249,4.62E-10,TurkishMiddleEast,FrenchWestAfrica,7.1,304171621,103089615
1250,8.21E-08,TurkishMiddleEast,NordicCountries,180.1,32140303,103089615
1251,3.92E-10,TurkishMiddleEast,ChineseAsia,22.1,1393132348,103089615
1252,4.95E-09,TurkishMiddleEast,Spain,15,46788630,103089615
1253,0,TurkishMiddleEast,Angola,-0.6,23369131,103089615
1254,6.44E-10,TurkishMiddleEast,MiddleAfrica,4,107982268,103089615
1255,3.65E-10,TurkishMiddleEast,Caribbean,1.3,41724731,103089615
1256,1.19E-08,TurkishMiddleEast,USA,183.7,308711621,103089615
1257,2.10E-08,TurkishMiddleEast,AustrailiaNewZealand,39.4,26490126,103089615
1258,3.25E-09,TurkishMiddleEast,SouthernAfrica,12.6,59016093,103089615
1259,3.84E-10,TurkishMiddleEast,Brazil,4.2,196796269,103089615
1260,6.87E-08,TurkishMiddleEast,FrenchEurope,310.9,74473368,103089615
1261,2.29E-05,USA,CentralAmerica,296801.3,160556595,308711621
1262,-6.78E-06,USA,GermanEurope,-65465.5,113855625,308711621
1263,-1.52E-07,USA,AustrailiaNewZealand,-420.9,26490126,308711621
1264,1.00E-06,USA,SoutheastAsia,40320.6,597327771,308711621
1265,2.55E-07,USA,TurkishMiddleEast,2256.5,103089615,308711621
1266,4.83E-07,USA,EastAfrica,11139.3,313782635,308711621
1267,5.21E-06,USA,Somalia,7285.6,12053223,308711621
1268,8.09E-07,USA,IndianSubcontinent,75922.4,1602003617,308711621
1269,2.60E-07,USA,NorthAfrica,4144.9,204310190,308711621
1270,-3.15E-08,USA,USA,-716.6,308711621,308711621
1271,1.70E-07,USA,Tajikistan,161.8,7641630,308711621
1272,-3.42E-06,USA,NordicCountries,-11140.9,32140303,308711621
1273,1.77E-07,USA,SouthernAfrica,973,59016093,308711621
1274,1.41E-05,USA,Caribbean,57223.8,41724731,308711621
1275,1.24E-07,USA,MiddleAfrica,1140,107982268,308711621
1276,-1.13E-06,USA,BalkanPeninsula,-3409.4,29503649,308711621
1277,8.87E-07,USA,ChineseAsia,73821.8,1393132348,308711621
1278,2.17E-07,USA,Melanesia,236.8,8983311,308711621
1279,3.21E-06,USA,SpanishSouthAmerica,50027.6,198483935,308711621
1280,7.36E-07,USA,Brazil,11381.1,196796269,308711621
1281,-1.49E-06,USA,Japan,-16013.4,128551873,308711621
1282,2.90E-08,USA,RussianAsia,151.3,55514817,308711621
1283,-8.35E-07,USA,Spain,-3753.7,46788630,308711621
1284,-1.12E-07,USA,Angola,-277.5,23369131,308711621
1285,-3.36E-06,USA,Canada,-11534.6,34168668,308711621
1286,-2.82E-06,USA,Portugal,-3544.2,10652321,308711621
1287,-2.54E-06,USA,BritishIsles,-15771.4,68013843,308711621
1288,-6.16E-07,USA,FrenchEurope,-4125.5,74473368,308711621
1289,6.19E-07,USA,FrenchWestAfrica,13921.1,304171621,308711621
1290,9.85E-07,USA,ArabicMiddleEast,10632.3,129648409,308711621
1291,-1.92E-06,USA,ItalianEurope,-11735.7,66998485,308711621
1292,8.37E-07,USA,PersianMiddleEast,7434.3,103370678,308711621
1293,6.43E-06,USA,Korea,42912.5,74144454,308711621
1294,1.07E-06,USA,EasternEurope,23445.1,294540681,308711621
1295,2.96E-07,USA,ArabicWestAfrica,147.9,3609543,308711621
1296,-8.90E-08,USA,Madagascar,-202.6,21151640,308711621
